ID,Lot_ID,Name,Current_Price,Bid_Count,Time_Remaining,Grading_Service,Grade,Image_URL,Source_Page,Extracted_At
fanatics-lot-56211998-10,56211998,"30wa191 lot: 56211998 pokemon japanese vending series 3 ooyama's pikachu #25 psa 10 gem mint$2,2009",$2,2009,2009,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IjY0L3ppbVlUQVljcGVKSFJ5T2NEVUhVWnZQSzdLek9zZ1hOVGhFZUVkZHQ2dEM3OW1SZ21tdVBWeXZIZGRqbElPZzY1QStIRXBueml0TmVEUU9IMEJnPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6ImFiMTliMGU5OWM2MDg1YjcwNzYyMTY5NjlkMDU5OWI4MjMzMzUwZmZlZWFkYjJiYjU0YzhlZGJiMDAzMWE5YTAifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6689f12016-11,6689f12016,"20wa191 lot: 6689f12016 pokemon japanese xy promo special box full art luigi pikachu #296 psa 10$2,1",$2,10011,10011,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IllTeW5vd3U0bHNWamUrTjZuL2xJSWVRK3lscVdGdHlYTTlzQ3IwTE1PbDFUMWNKa3VQMzJzQlNOZnpVUnRxdTlrZkF1OVd4eWU2a2l1Z0ltbmVqRGlBPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6ImVlNWE1YmEwNzFlYWE1YWMwMGMwMTcwOWFjMjUwMDZhMjRlNDRjODUwMThiNTg3NmJjMDExYWJiNTEzZWUzNzMifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-58351999-12,58351999,"22wa191 lot: 58351999 pokemon base set shadowless 1st edition holo venusaur #15 psa 9 mint$1,70011 b",$1,70011,70011,04d23h,psa,9,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IkhRQ2U4OXdWSXdZVlFGTUJMdGRSNEZLcWpjM1JSWDVUem9lRXplN1ZXdlI3dFlqMGZjNEN0VnNsU050UTkvZG1Hamo5VGRHNDBSUkJkSnc5Rk44OVdnPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjkyYzZmM2RiNTllYmIxMGRjZDY3ZmYxYTU1MTUzNjZmYWZmNzZkNjBhNzEwN2I4NzQ2MzVmZWQ3ZDkwN2E5ZTAifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-62812002-13,62812002,"38wa191 lot: 62812002 pokemon japanese mysterious mountains 1st ed holo crystal celebi #91 psa 10$1,",$1,57521,57521,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IkE1UUwvcWp5UHhsc1pnWGVsbE5TQkg0bUVUeW9taGV6ZmZhcEE5ZVRidkJDM1FRdDdNYXk5Sy85by81Vkx5c0tZSkQ4QWxncmd4NlVqZ1hIM1dVUTF3PT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6Ijg1Njc0YzMwZWM2YWM0YmMxZWQ2NGZlOGVkYjUyYTA5OThmOTFjZDUyYzYzNWJiZTBlZDgwYjgwNGNmZGM2YmUifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-71572021-14,71572021,"25wa191 lot: 71572021 pokemon swsh evolving skies alt  art umbreon vmax #215 cgc 10 pristine$1,57520",$1,57520,57520,04d23h,cgc,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IjFQc3FCT2R2N1dkbnpXSmhKN29xWnE5MnQ2ZDBPWWdzM2tPb0Mxa05ucDNWTEF2T1FySStSNWpYTHRPZmF6cWVxNHBsL2d1YUNBMmprRE10VG5zSkpnPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjE2NDc2YmZlNTE0MjUwNGQ0ZTE0YmExZDIyOWM5OGY1YTQzMzdmMGJmMzJhYTkzNjVmZWM5YmE5ZTI4YTk2NmIifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-74262022-15,74262022,"14wa191 lot: 74262022 pokemon sword & shield lost origin alt art giratina v #186 psa 10 gem mint$1,5",$1,55012,55012,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IngzQWtOTWdVbytJRDhjRHJRMldsVHlHWG5hcVRab2RJeXlwQ05PTXhmRUxDN2g5MjkxYi96dmpMcjNaZENPR0hUdHBncFF5MENzZ1RlUHFBZGl6UXFnPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6ImFhY2I2ZmNlODBjYWVkZTFkYzIyYjM0OGNlMDFmNjE2ZDRmMTk3NzViOGZlNzA4NjZjYjM0NDFjYmRjMzg4MDEifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-66782016-16,66782016,"20wa191 lot: 66782016 pokemon japanese 20th anniversary 1st ed full art pikachu ex #94 psa 10 gem$1,",$1,55012,55012,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IjY0L3ppbVlUQVljcGVKSFJ5T2NEVUhVWnZQSzdLek9zZ1hOVGhFZUVkZHNETlJIVzM5UlJibGpBdlp3QXh5Snh3cFFCTUtjWlM0djZuUkk3WjdLSTVnPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjRlM2VmZjc1ODFlZThiODY2ZTgyZGMwMGViZmZlNjJhZDE4YzAxNTE0Y2ZiMjY3MThlODNkNGNiNTgzMTBjYTkifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-5904f11999-17,5904f11999,"22wa191 lot: 5904f11999 pokemon japanese vending masaki promo holo gengar #94 psa 8 nm-mt$1,52512 bi",$1,52512,52512,04d23h,psa,8,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IlhGemhKR0gyVk5oc3QzK05RZmtEbnZEODZWZFh2Zk84WDRTekgzVUx1L2J0S05MZWN5OVd0ZWVUcW5xdi9Yemw3WW1EZ1VWOTczeGVMVnp2SE1YWXRBPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjYyYjViMmZkZWUzMjQxMjRmMWQyMWM3YzVlMGIzMzcyN2YzOTQyNWJkZmMwMjVlNzk2MzJkZDQ0ZDc2MDJkMDUifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-72292021-18,72292021,"16wa191 lot: 72292021 pokemon sword & shield fusion strike alt art gengar vmax #271 psa 10 gem$1,450",$1,45012,45012,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IngzQWtOTWdVbytJRDhjRHJRMldsVHlHWG5hcVRab2RJeXlwQ05PTXhmRUlXOC9aRTVLVzRMeWxzNDBCWExobWZsU2ZLMncrbWpsWXhJOUxhazhJR2N3PT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6ImRjNjg1MjQ4YmFjOTkwNDE3MWE0MGFjNWE1OTY3MzQzZGY0MjAzMzk5MDBiNWY0ZDEzYTYzMzFiNWRiNjRlNmQifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-64222005-19,64222005,"59wa191 lot: 64222005 pokemon ex deoxys holo latias gold star #105 psa 9 mint$1,45022 bids04d23h, un",$1,45022,45022,04d23h,psa,9,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6Iko2RzF2ZXZLcjZpMjdkV0krc0wzZ2FUUUlBYk5sUXZQSFF1RkRmN1ZIWEZSWm5uZzNCSEJqQTUwWjZ0UUNQQ2N0OXdVSmlNYmRnR1duNEhtQU1SSy9nPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjQ1OTU4N2M3Y2I5NWFhYThhOTg4MTA5NjA4NDJiNTJjYWNkN2IwZDQ1MzVlMTM1NzQ4ZjM0OWJlMWNjNDQ1ZDMifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-69382019-20,69382019,"24wa191 lot: 69382019 pokemon sm cosmic eclipse full art arceus dialga palkia gx #221 psa 10 gem$1,4",$1,42536,42536,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IngzQWtOTWdVbytJRDhjRHJRMldsVHlHWG5hcVRab2RJeXlwQ05PTXhmRUk4VU0wcVMzOTMyN2NaVUQzVkp2M29jOUU3dGdVTFIybHNUeUpkbHNsVnVBPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6ImY1YTMwMTcxYjUzNGQxODhmMjA0OWFiMGQwNzBkZGVlOGQ3NjZlNWUxODM2ZjRiYzZiNTQwNGY2NWU3YzcyMmMifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6711f12016-21,6711f12016,"22wa191 lot: 6711f12016 pokemon xy generations radiant collection full art flareon ex #rc28 psa 10$1",$1,32513,32513,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IlhGemhKR0gyVk5oc3QzK05RZmtEbnZEODZWZFh2Zk84WDRTekgzVUx1L2FFMVBUaE92azR6eWwzOHFFVmZFRW1oNG5aenYxZFNRRlpEUlBiTGI3V1VBPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjlhN2ViN2E3ZGZkZmU5MGRhODM0NzljYmI1MmI4ZWYyZWUxNDJhOGUwZjYyNDJkN2YzNDM1ZDM4NmY2MTMyYjUifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6680f12016-22,6680f12016,"25wa191 lot: 6680f12016 pokemon japanese sm promo full art pretend team skull pikachu #13 psa 10$1,2",$1,22520,22520,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IllTeW5vd3U0bHNWamUrTjZuL2xJSWVRK3lscVdGdHlYTTlzQ3IwTE1PbDFWb0ZYY2ZFN1V5cWw1UCtVa1NRYjMxZThDT1JiRy8xcnpUSWxKVFllWTd3PT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6ImZjNGZmNjA0NDVjODBmYWVlMGVmN2Q4NTlkNGNjNmE1YjcxMzRhMTVjM2E3NDFmN2I5MmI4YTZhNzI5ZGQ2YmUifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-78912024-23,78912024,"47wa191 lot: 78912024 pokemon japanese sv terastal fest ex sar umbreon ex #217 bgs 10 black label$1,",$1,22522,22522,04d23h,bgs,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IkdDV0c1blNjTXIwaXNhY05hU1d3UmV1T3FDb3IwcURWeFp5YXN1MUE2TWNxN29wRzFxMVBLU3N3K1Y3K1RWVWRqZDFKM0F6bGJWbXhPNHlmckEvdVR3PT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjUwZDQ0OWI5MGYyNzBlZmE3ZmIzNTI3MTlhMjQyZmE1YzkxMTQ3OThkZGYwZTFlMDc4OGRhYzMwMDQyZDAxNTAifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-58361999-6,58361999,"61wa191 lot: 58361999 pokemon base set shadowless 1st edition holo venusaur #15 psa 10 gem mint$14,0",$14,00018,18,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6InNSZ1BBNXpoRitCQURSUWhiVjU5L0RkSWlRazFYTk40S3RpQzZwY1Q2VkpSbnlRcUxvM2lrWEtpOTZIQ2doMFoyY2FPVWVDcHlnN3ZINGpQaVlzVVZnPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjFhNTFmYjE1MWYxMDlhMTc1NWY0NmYzYzY2Y2NlZTk1NjgwOGU0ZGQzY2RjMzkwNDk0MzI5Mzk1ZjEwM2YzOWQifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-64722006-7,64722006,"43wa191 lot: 64722006 pokemon ex holon phantoms holo mewtwo gold star #103 bgs 9.5 gem mintbgs popul",$6,25015,25015,04d23h,bgs,9,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IlgvRUpNT1k2UlVwSWQ3cFUyMVZyNUlGeXBCelpwZjM1a20rdlRwS3VWZU1jcHFIUnA4bDFLbmRKYndTWkVPTHl2TEJDWWhUQWY5QTlEYzhaT0c5L3pBPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjZjZmY0OTNhNDRjOGM3MTZkYjhkOGZhNDA2MTNmNjNhMGJlOTNhYmU5M2MwZjZhN2NkM2ZmMTkyMTM0ZGMxNGQifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6805f32018-8,6805f32018,"21wa191 lot: 6805f32018 pokemon japanese sm promo munch a retrospective scream mimikyu #289 psa 10$5",$5,50012,50012,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IllTeW5vd3U0bHNWamUrTjZuL2xJSWVRK3lscVdGdHlYTTlzQ3IwTE1PbDJHMUZKQU1nRHNuYmQwVkJsMTNrbnVydmJmaVp2anlnMXJza0dTRXgveE1BPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjlhODUwMmE4MTNmOGJiOWEyMTQyMWRlYjRmOTVjNzMyYjUxNjg5ODRjNWYxNDRiYThlMWY2NmU4YTQ2NGJhNGEifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6630f22013-9,6630f22013,"32wa191 lot: 6630f22013 pokemon japanese bw promo 15th anniversary full art pikachu #229 psa 10 gem$",$3,60011,60011,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IllTeW5vd3U0bHNWamUrTjZuL2xJSWVRK3lscVdGdHlYTTlzQ3IwTE1PbDNUZE0xN2hGNHZXVDYvKzUvWVpOSHIxcDBmRFNjTVhmZS9VbmZiZS9CU2VBPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjEzMTViYzFhMTRjNTc2MWQxYTg2ZGEyN2UyZTRiYzc1NjdiNTljZWY4YmJhODI4MDM0YTVhMWQxOGNlYTZhNWMifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6654f32015-10,6654f32015,"24wa191 lot: 6654f32015 pokemon japanese xy promo full art gyarados poncho pikachu #151 psa 10 gem$3",$3,60013,60013,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IllTeW5vd3U0bHNWamUrTjZuL2xJSWVRK3lscVdGdHlYTTlzQ3IwTE1PbDNEOXVwTXVvZGlHSjlDcTBvek01UVFpeU1RWjNTRmM5Y2lLRFhSRDN4UmN3PT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjU2MjUxN2E1ZDMzOTJjNjhkMDM2YmE0NjU2Y2Y1NTQzNmIwNTcyMWM4YmQ1MTZkYWZjYjBiODk3MGZhOGUyODYifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-59041999-11,59041999,"46wa191 lot: 59041999 pokemon japanese promo tropical mega battle phone card zapdos psa 10 gem$3,600",$3,60029,60029,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IlM2Rk80T2c1bUpDTW9EREtuZ2p6L3NxekJKQk5NaUlCNXhxZ0xrK0JuVmlWd1lGb1hRTHdFVjU1UUhvZmtuUFg4Lzd0Rjh0dGJCOUU1QmhqM2ZWZWx3PT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6ImMwYzJhYmE4NDIzYmEzMTZiMWJiN2M5NjBlNzJlZGM4NjgyNmQ3N2IxYzE1ZWQwYmMxODMxZGU2ZDE3MWI0NDgifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6689f32016-12,6689f32016,"23wa191 lot: 6689f32016 pokemon japanese xy promo special box holo mario pikachu #293 psa 10 gem$3,4",$3,4009,4009,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IllTeW5vd3U0bHNWamUrTjZuL2xJSWVRK3lscVdGdHlYTTlzQ3IwTE1PbDJmL29GT1M5UUUxK05WV05QTE9xTENYRGZWR3dkMGpUVkFmL2gvMVBhczZRPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjZkOTU4MTQxNjVmZmQwYjhlYzlkYjljZWZlMTAwYmE0ZGEwZmRiNjkxMDViYTNlZjA1YTc0ZjVlZTg5NGEzMGQifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-7997f1lot-13,7997f1lot,"29wa191 lot: 7997f1lot(3) 2025 pokemon sv black/white bolt bwr zekrom reshiram victini psa 10$3,0001",$3,00015,15,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6ImRsRk9GQkdLaXJ1R1JENFNta0pzVVE1d3U4cy92U0NYelBMTUU3L2ZscGNyLzBwaXlzbDhlUyticzRwZHE0Z0EwNVg4QXh2V3Q0R1RlRDk3Nis2RFBBPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6Ijg1MzI4N2IwZThlNjIzMjc1NmM2ZWFhNDk4MWNjZjlmOWM5YTZhZjdlMjE4ZmZkY2E0YTU0ODYxOWJkODVjMjcifQ==,1,2025-09-10T02:59:45.752Z
fanatics-lot-6233f22001-14,6233f22001,"30wa191 lot: 6233f22001 pokemon japanese web 1st edition holo gengar #47 psa 10 gem mint$2,70020 bid",$2,70020,70020,04d23h,psa,10,https://dilxwvfkfup17.cloudfront.net/eyJ0YWciOiIiLCJ2YWx1ZSI6IlhGemhKR0gyVk5oc3QzK05RZmtEbnZEODZWZFh2Zk84WDRTekgzVUx1L1ljQnBnVlQ0a3VqRzlTQXJpdEVxUkF4WlhjbUh0dlIraVdBNkhyQUcySktRPT0iLCJpdiI6IjdwU2tSWUFYZE15cENDRGhFU0pxQ2c9PSIsIm1hYyI6IjYwNzJlNGRhYWMwOGIwMGNhMjQ5ZjI3YmEyODViZmRlMTQwYjk1ODZkODlmN2RiMDg5ZTIyMDBiNmY4MjU1ZmEifQ==,1,2025-09-10T02:59:45.752Z
